id,document,label
16193823,기분 더러움 찜찜함 앞으로 스웨덴하면 이 영화가 안잊혀질듯 정신병 걸리면 이런 느낌일련지 설마설마했는데  절벽신에서 안봤어야했어...슈발 ,0
16193822,잠깐 다시본다는게 끝을 달려버림 ,1
16193821,"감시반이 가진 특별한 기억능력은 언제쓰는거며, 정우성은 어쩌다 김병옥한테 범죄를 배웠고 왜 빨리 그바닥 뜨고 출국하고 싶어하는건지...개봉 당시엔 몰랐는데 다시 보니 나무도 숲도 좀 엉성하네 그래도 킬링타임용으론 나쁘지 않음 ",1
16193820,킬링타임정도 됩니다. 엄마가 일반시민 때리고 다닙니다 ,0
16193819,인간의 빗나간 욕망과 사라질 것들에 대한 사랑을 담으려 했으나 대사로 풀고 만 미숙함 ,1
16193818,솔직히 뭔내용인지도 모르겠고 적당한 액션 클리셰 다 때려 넣은 느낌 그냥 김아중이 이쁜거빼고 아무것도 모르겠음 ,0
16193817,자꾸 생각나는데 생각할수록 불편한 영화 ,1
16193816,재밌었어요.김아중님몸매갑이야ㅜ ,1
16193815,재미는 정말 없었다. 하지만 사울이 대통령으로 나왔네.. 브레이킹베드 변호사 사울~~ ,0
16193814,액션최강콤비 스토리가 부족해도 빠져들게되는 익살과 박력 ,1
16193813,평점7은 오바다; 진짜 눈한번안떼고몰입하게되고 계속봐도 안질림. 이만한 영화없음 ,1
16193812,생명의 존엄한 그자체살려야하는 이유앞에 국적도 종교도 그무엇도 가로막을수 없다 ,1
16193810,재미와 액션을 둘다 잡은 영화!! 역시 믿고 보는 마동석 ,1
16193809,어쩌다 더빙판 보게됐는데 보지마셈 ㅈ같은 영어발음때문에 집중 존나안될뿐더러 영어대사가 하필 또 많음ㅋㅋ 이건진짜 실망함 ,0
16193807,지루해영화처음부터 끝까지 무서워무서워무서워 하고 끝나는듯 ,0
16193806,"대체 이 영화에 10점 주는 ㅅㄲ들은 대가리 개돼지인거 티내나? 그래 7점 8점까지는 개취라고 이해한다. 근데 10점은 뭐냐 ? 이 영화가 10점이면 왕의남자, 살인의추억, 태극기휘날리며, 올드보이 같은 영화들은 몇점이라는거야? 아오 미개한 ㅅㄲ들 ",0
16193805,지금 이 순간이 가장 행복하다 ,1
16193804,진심을 연기하다 진심이되어버렸다.... ,1
16193803,성별을 떠나서 사람으로써 이끌렸던 그 시절 그 시간이었던 것 같다 ,1
16193802,역시 픽사는 천재들뿐~ ,1
16193801,이 좋은 소재를 뻔하디 뻔한 멜로물로 만들다니 대니 보일도 이제 갔구나. ,0
16193800,와...색깔을 그려냈네 ,1
16193799,사파이어 반지 구매하는 아랍계 커플 남자가 감독 !!! ,1
16193798,재밌게는 봤는데 호불호가 심할듯 그리고 조동혁 강예원이 비중이 있었고 박해진이 출연 했더라면 훨씬 더 좋았을거 같아요 그와중에 김아중 누나 미모는 ㄷㄷ ,1
16193797,인생영화.... 아무 정보 없이 우연히 보게되길.... ,1
16193795,연애하고 싶다 사랑하고 싶다. 너무 재밌어 오늘이 3번째다. 예전 영화치곤 스토리 잘 짜여져 있다. ,1
16193794,본인 방금 이 영화 잘 될 거라는 상상함 ,0
16193793,액션 으론 감탄이 나올정도로 시원시원함 그게 너무 과하게 많어 ,0
16193792,"고어의 탈을 쓴 종교 영화. 이성적 비판이 결여된 맹목적 광신이 얼마나 무서운지, 정상적인 인간이 어떻게 자아를 잃고 사이비 종교집단과 동화되는지를 소름돋게 보여준다. 현실에 지옥이 있다면 이런 곳일 게다. 천국의 모습을 띈 지옥을 영화로 잘 옮겨놨다 ",1
16193791,방금 보고 왔는데 1점도 아깝다... 0점은 없냐? ,0
16193790,다시봐도 무서워 ㅠㅠ.... ,1
16193789,와 총소리건 CG건 진짜 사람이만든작품인가 싶다 ,0
16193788,"처와 병든 자식을 위해서 한 가정의 가장이 자존심과 양심을 내려놓고 광기로 변화하는 모습, 잘 키워놓은 자식과 부잣집 며느리 눈치만 보고 사는 독거노인의 삶을 공감할 수 있도록 잘 그려냈음 ",1
16193786,난 재밌던데. 7점짜리 영화는 아니다 솔직히 ,1
16193785,짜릿하고 신선하다. 다시보고 싶은 영화 ,1
16193784,완전 별 두개도 아까워요 ....ㅡㅡ최악 ,0
16193783,잘봤다 정말 한국영화 아직 안죽었네 ,1
16193782,어리석은 연출과 변할즐 모르는 2001년 차승원 ,0
16193781,오랜만에 찐 영화 봄. 가슴설레ㅜㅜ ,1
16193780,잘만들려다가 만 영화. ,1
16193779,"내가 이런 뻔하고도 앞뒤 전개 안맞는 스토리 안좋아하는데 이병헌, 박정민 연기력으로 모든걸 커버해버려서 도저히 깔수가 없다. ",1
16193778,영상은 아름답고 올리버는 멋지지만 소재는 별로~ ,0
16193777,끝나기 직전  5분만 바라보고 지루하게 달리는 영화 ,0
16193775,인생 최대의 명작이다...와 ,1
16193774,ㅎㅎ좋은영화입니다 많이그립네요 ,1
16193773,인터스텔라에 이은 최고의 우주영화. 집에 대형 스크린과 5.1ch이상의 음향 장비가 없다면 꼭 영화관 가서 보자 ,1
16193772,색감이나 분위기 그리고 엘리오와 올리브가 너무나도 아름답고 아름다웠다 영화보는 내내 간질간질 몽글몽글한 기분.. Call me by your name 그 어떤말보다 달달한 사랑고백 ,1
16193771,영화 재미있는데??  공포 영화중에 그래도 재미있었음 ㅎㅎㅎ ,1
16193770,유머도 거의 없고  따따따 이게 진심 웃김? 그리고 재난 영화인데 스릴도 없고 그냥 건물 외벽 타다가 끝남. 후반에는 질질 끄는 게 있고 그냥 킬링타임용. ,0
16193769,지금 새벽에  CGV에서 첨 봤는데.. 뭐지 이 남자 둘의 분위기는? 했는데.. 역시나 아니나 다를까.. 오래전 추억으로만 있던 야..오이 감성을 자극.; 저 키큰 남주는 결혼까지 한 배우네.. ,1
16193768,쓰레기....돈주고 본거 후회함.. ,0
16193767,"아따 감독님 패기 쩌네. 영알못 일반인들이 뭘 안다고 씨부려 쌌냐? 이상한 나라의 앨리스, 히치콕, 멀홀랜드 드라이브, 엑스세대의 냉소적인 무기력남. 80년대의 유년기와  90년대 힙스터 문화 코드. (감독이 74년생). 이거만 갈쳐주게. ",1
16193765,어차피 그눔이 그눔이다라는 말을 해주고 싶었던 영화   잔인한데 배우들 연기력은 최고였음 ,1
16193764,ㅂㅈ들의 허영심만 가득 채워줄뿐 다른 의미를 찾을수가 없다 ,0
16193763,청룡은 왜 찾은거지??? ,1
16193762,정말 너무 실망스러워서 말도 안나온다. 비틀즈란 이름을 더럽히지 말라. ,0
16193761,이 영화는 평점으로 점수를 줄수 없는 영화다.연기를 왜케 잘하냐.. ,1
16193760,"영화는 지루하지않고 끝까지 재밌다. 그러나 너무 허무맹랑하고 스토리개연성, 인과성이 턱없이 부족... 걍 의미없는 액션 코메디 고어물 ",0
16193759,아 평이 좋길래 속는셈치고 보다가 유선 징징거리는 특유의 짱나는 연기깸에 보다가 껐다ㅡㅡ 아오 ,0
16193758,"9ood....,...,., ",1
16193757,전 재밌게 봤습니다~~ ,1
16193756,프리퀄로 올가 아주머니 과거 소재로 영화 더 나왔으면 좋겠다. ,1
16193755,꼭 문제 만드는 놈들이 한놈씩 있다. 그런 놈들이랑 어울리면 안됌 ,1
16193754,방년 2세 되는 박성출 올시다. 제 인생 최고의 작품이었다고 단언할 수 있읍니다. ,1
16193753,구라라의 구라라에 의한 구라라를 위한 10쓰레기영화 ,0
16193752,볼 때는 슴슴한데 돌아서면 자꾸 생각나는 게 꼭 평양냉면 같다. 1970년대에 엄했던 한국인 조교는 박정희가 아니었을까 ,1
16193750,배가 산으로는 안가지만 사공은 많고 뭐 하는지  모르겠다. ,1
16193749,시간 가는 줄 모르고 봤고 보고 나서도 자꾸 생각난다 ,1
16193748,엔딩크레딧이 올라가는 순간 가슴 한 켠이 아련해지고 기쁘고 화나면서 슬프면서 사랑이 느껴지고 즐거운.. 말로는 표현하기 어려운 감정을 동시에 느껴본 영화가 나올 줄은 꿈에도 몰랐다. 君の名は야말로 그걸 머리로 아닌 가슴으로 느끼게 해 주었다. ,1
16193747,통신보안~ 이병 허지훈 ,1
16193746,사건에 대해 국민적 관심을 불러일으킨 이 영화는 용의자 검거에 어느정도 역할을 했다고 봅니다. ,1
16193745,"액션, 타격감은 좋았다. 나머지는 글쎄 ",0
16193744,한 우물만 판 효과가 있다. ,1
16193743,"cg에 놀랐고 두 개의 도시, 인간과 사이보그가 공존하는 사회 등 다양한 설정에서 깊은 철학과 주제의식을 엿볼 수 있었다. 인간다움을 포기해야 이기는 세상에서 인간적이지 않은 외모를 가진 가장 인간다운 인간이라는 아이러니. ",1
16193742, 보는 도중에 엑시트를 찾게 만드는 영화입니다. ,1
16193740,노잼이여..진짜 감동도 여운도 없는 그냥 OO 같은 부자들 ,0
16193737,긴장은 긴장이 짱이어서 영화가 끝나고 일어나느데  등뒤로 땀이.. ㅋㅋㅋㅋ 유머도 너무 좋았다 ,1
16193736,재미를 떠나 대사 1도 안들림... ,0
16193735,"장면 하나하나에 복선이나 클리셰가 넘쳐 흐르고, 빵형의 연기는 물이 오를대로 올랐네요.. 우주는 주인공의 심리를 형상화 하는 수단일 뿐입니다. 한 남자의 심리를 따라가는 드라마로 보셔야 합니다..취향이겠지만 휘황찬란한 sf액션 기대하시면 실망합니다. ",1
16193734,문화 존중만으로는 당위성이 떨어진다. 원형격 영화 '위커맨'이 떠오르는 것도 무시 할 수 없다. 원시사회를 바탕으로 했다면 모를까? 소통을 거부하고 타인이 원치않는 거짓과 살인을 공감으로 합리화하는 것은 모순이고 정작 이 영화도 공감받지 못했다는 사실 ,0
16193733,"스토리 오바, 닥치고 미남미녀 캐스팅 개오바, 근본없는 연출. 그띵작을 예토전생해서 혹사 시킴... ",0
16193732,뭐지 이 아름다운 영화는.. ,1
16193731,간만에 찾아본 독립영화였는데 앞으로의 발전이 기대되는 영화였습니다 ,1
16193730,양상국이 지꾸 생각나는건 왜일까 ,0
16193729,영화를 보면서 우주와 동화되어 무중력 상태에 유영하는 듯한 느낌을 받았다.(보다 잤다는 뜻) ,1
16193728,무자비한 서바이벌을 기대했으나 역시나. ,1
16193727,"음악, 영상, 연기 모두 훌륭한 영화. 맥락 없이 순간의 상황들을 주욱 나열하는 방식의 직설적인(혹은 단순한) 영화에 길들여져 있는 이에게는 지루할 수도 있을 것. ",1
16193726,판을 다 깔리면 심플하게 간다. ,1
16193725,첫눈에 반해서 결혼까지 했는데 서로를 너무 몰랐다 너무 다른것만 쫒다가 엇갈린사랑 뒤늦게 서로를 알아가고 진정한 사랑을 하게되지만너무 늦어버린 사랑 그래서 더 애듯햤다 ,1
16193724,이영화에서 정우성이 한일: 씨빠 너 죽인다 씨빠정우성이 다말아먹음 ,0
16193723,백사 흑사 독사 꽃뱀 마귀들아 기다려라~ 이 영화에서 아버지는 절대 죽지않아~ 오케이 계획대로 되고있어 오케이 계획대로 되고있어 성령펀치 성령펀치 와다다다다!!!! ,0
16193722,결말이 매우 아쉬운 영화. ,1
16193720,행복은 가까이에 있고 우주는 생각보다 공허했다. ,1
16193719,이렇게 재밌는데 왜 이제야 본거야 ,1
16193717,아 너무 좋았다 이제 꿀잠자야징 ,1
16193714,인생영화 추가요... ,1
16193713,와칸다 포에버!!!! ,1
16193712,아주 잘만든 영화는 아니다. 근데 여운이 남는다. 그리고 송중기 너무 좋음 ㅠ ,1
16193711,악당들이 너무 무식하네. 몸개조 했으면 전세계 돈털어서 과학자 사서 니들이 나 바이러스 만들어써라..드럽게 어럽게 뺏어쓰려다가 멸망당하냐 ,1
16193709,"배우 비주얼,내용부터 ost까지 모두 완벽 ",1
16193708,삼국지계의 OOO기 사실이랑 너무 다른영화 ,0
16193707,영화를 단순하고 심플하게 즐기는 용도로 보시는분들은 지루할 것 같음. 그런데 진짜 영화를 많이 보고 영화를 좋아하시는 분은 감독이 말하고자 하는 바를 이해할거임. 잔인하거나 야한 장면은 없지만 청불이었으면 하는 바램이 있음 ,1
16193706,모든국민이봤으면한다 ,1
16193705,초반만 괜찮음만들다 중단한 느낌이라죽을사 점수드림 ,0
16193704,내가 너를 시간에 잃어도 다시 나를 꼭 찾아와주렴 우리 예쁜 아가 ,1
16193703,타짜보다 낫던데?재밌음 ㅋㅋ ,1
16193702,지금 우리의 이 순간들도 지나가는 봄날인걸까? ,1
16193701,최고의 상상력을 보여준 재난영화 마지막 장면은 캬 멍때리게 만든다 ,1
16193699,대박이다대박이다대박이다대박이다 ,1
16193698,재미없다  오락도 아니고 예술도 아니고 ,0
16193697,진짜 영화 한심하군요.. 관객들에게 전하려는게 뭔지.. 그냥 경쟁자를 짓밟고 정상에 오르는 비열한 형사? 왜 연쇄 살인을 하였는데? 도대체 이런 쓰레기 영화는 뭐냐구 ,0
16193696,오랜만에 가족 다같이 봤는데 영화 끝나고도 한동안 앉아 있었을 정도로 여운이 남았던 감동적인 영화였음 ,1
16193695,드럽게 지루하고 노잼임 영화관에서 잠잘잤음 ㅅㄱ ,0
16193694,와~~ 아무나 못만드는 영화 ... ,1
16193693,여주 매력이 없네 엄마 닮아 별루임 ,0
16193692,감명 깊었어요 새벽감성 울리는영화네요 :) ,1
16193691,2시간 동안 알 수 없는 긴장감에 압도당해서 봤어요 브래드피트 얼굴 근육 떨리는 연기 보면서 감탄.. 영화를 본 날이 유독 감성이 촉촉했던 날이어서 그런지 모르겠지만 제 인생영화 될 것 같아요 분명 영화는 덤덤하게 전개됐지만 마음이 조금 아렸어요 ,1
16193690,둘째 너무 허무하게 죽은거 아닌가 ;;;  그리고  악령의 개념을 모르는거같은데;;  악령이라함은 심적으로 사람을 괴롭혀야하는데.   악령이 무슨 다른사람몸속에 들어간것도 아닌데 유리칼로 사람을 죽이려고하고 ㅋㅋ ,1
16193689,"0점 주고 싶다. 내 평생 영화보다 존적은 처음.중간에 소리 지르고 싶었다 ""이딴걸 영화라고??!!""  제발 피해자 양산하는 댓글알바 꺼져주시길.... ",0
16193688,이래서 둘째가 서러운겁니다 ,0
16193685,이정도면 수작이다. 굿 ,1
16193682,꼭 평점을 주고싶은 영화에요.정승필실종사건이 내 최악의 영화였는데.... 바뀔듯싶습니다. ,0
16193679,"배우, 관객, 연출 모두가 자신의 내면에서 우리는 악마를 보았다 ",1
16193678,장난하냐?!!!..? ,0
16193675,개돼지들이 잘한다 잘한다 하니까 감독 OOO가 온갖 개잡탕을 끊여놓네 OOO BGM 쓰는거랑 효과음은 못들어줄 지경. OOO가 신경을 다 긁어놓았다. ,0
16193673,묵직하고  잔잔하지만 힘이있다 ,1
16193672,"우리가 놓친 것, 우리가 놓치지 않은 것, 우리가 놓지 못한 것, 우리가 놓을 수 없는 것들에 대한 이야기 ",1
